NaN,1.38780668756099,1.60431325499147,1.57588323319176,1.74283014825862,1.86156104164309,2.10457861916818,2.15468479555386,2.02305832164382,2.49043040712197,2.52375573877251,2.41571117149682,2.79359260300208,2.31271523350309,2.58665660176466,2.985967666995,2.91594095273021,-2.94926272374646,-3.00654375719129,3.09211468984974,3.12046245187295,-2.93884623410412,-2.76782299904241,-2.5396580180847,-2.81634801028294,-2.54413816894418,-2.35251454357909,-2.33094102686812,-2.4303421737242,-2.43596942483479,-2.05326965424039,-2.10037027959533,-2.10573955205717,-2.02325533148165,-1.78210130559169,-1.72423704662054,-1.41945185068629,-1.38109112274898,-1.4730085124207,-1.39618847551178,-1.19559821722738,-1.4002444253679,-1.17917278401336,-1.07875766330956,-0.933397201259149,-0.812100309787823,-0.571906072216771,-0.63999805281344,-0.556116569568467,-0.615766588425754,-0.737069436682908,-0.343761413378961,-0.37233256942608,-0.393679593614377,0.0915132423147641,0.0987235392138194,0.0597720853933955,0.42662230877182,0.0431597164782401,0.450805082228003,0.433970648540674,0.650455927187416,0.522989530177004,0.609413762714847,0.727409115168709,0.774351430452741,0.812550397399977,1.07428444621773,1.17041498193817,1.27885387527413,1.16072517819085,1.50413843461104,1.21154405456276,1.45601446241386,1.42674300484882,1.77014545597653,1.67523165359181,2.23395357932219,1.9338659568917,1.76652925197511,2.10084798516689,2.23221468545873,2.05606847317027,1.98960796676161,2.28953821921366,2.33971631569202,2.60811379327412,2.49000987038867,2.81167938262939,2.55608327264403,2.94274633023002,2.82785305501173,3.12515760808846,-2.8803803808729,-3.02694533316114,-3.06916914415065,-2.73557392381093,-2.59464045285447,-2.63412626101577,-2.50453363729485,-2.39328802253202,-2.49706375907446,-2.08490299240619,-2.50359163926111,-2.16003553795336,-2.41499775034159,-2.25168261264959,-1.92862058258694,-1.79795154037444,-1.8366267161379,-1.49060922748403,-1.58937100504283,-1.48710706564385,-1.45644437151483,-1.50484473997557,-1.15446079125994,-1.2243844972419,-1.2841469899101,-1.12137446805153,-1.07948796552322,-0.891295064451116,-0.880409628696292,-0.469741977272781,-0.867890638944212,-0.626538063946748,-0.670394120119012,-0.347009552994217,-0.0701011792095534,-0.281335833152874,-0.193713189980481,0.0984375002440039,-0.122983529564574,-0.155977836967372,-0.0703624916999026,0.0783522702403025,0.196355344915456,0.259750666534713,0.214097811075227,0.500232055992448,0.333547280202038,0.51860852930352,0.686097659578439,0.553439947150218,0.746488886545125,0.879326962966765,1.00972921516456,1.15945780553142,1.03495489292476,1.15059565962338,1.56481972877698,1.6027615638235,1.8078843387693,1.61567230306435,1.68133405003642,1.68474203146637,1.88742893671448,1.92395700293798,2.23282893941024,2.65481195162925,2.43673664235569,2.34042247131876,2.0679638718438,2.57539721488984,2.53852132843987,2.53264269587271,2.557837304633,2.63256021503351,2.82513205765699,3.12579272493088,3.00139925591402,2.99412941830779,-2.82517786974297,-2.91943329139016,-2.95363437070133,-2.49965387336554,-2.77633809158993,-2.77709839375228,-2.56915563569084,-2.32911472754859,-2.7385163980158,-2.81345818909367,-2.53009680571359,-2.33793376258564,-2.25202829559505,-2.08587526006002,-1.94497657819234,-2.15303385964416,-1.57700802711564,-1.61937424193214,-1.91174585616361,-1.4581691087706,-1.41579530952788,-1.70315100045391,-1.27696806348781,-1.41325927187071,-1.14624772222231,-1.06009131617685,-1.16327468343457,-0.867479584755787,-0.88640632724397,-0.837180549072678,-0.771354708321628,-0.633503067862604,-0.701560330008788,-0.635566135716636,-0.638454192023103,-0.0917034233686552,-0.216029460940252,-0.264772375470646,-0.0161442297146821,-0.11998954733987,-0.0336620757645965,0.252021729990802,0.26449415812622,0.448781206295535,0.576120282575955,0.496941494262019,0.458219698817778,0.885856647170886,0.581277706628066,0.624724599763279,0.906254427227189,0.892137103525588,0.903162592215341,1.22580872128203,1.30823279023229,1.48161949252616,1.07760759232252,1.36235614525324,1.60606335925819,1.84249076799734,1.78522958950622,1.7739736267195,1.96582279937508,2.19494840074448,2.1728567222235,1.99163596250844,2.19478178259457,2.39141946713172,2.58562335388653,2.62782211740871,2.4533290899624,2.65698469603701,2.8646220520595,2.92040141156115,2.77935109213743,3.12033471832484,2.84005718294815,3.02435313120828,-3.07001349368163,-3.0979645893829,-3.13435794285671,-3.0991850851441,-2.8144256289588,-2.78062103577469,-2.75562615039526,-2.28499738695769,-2.28013294523072,-2.65765229965761,-2.45916978616063,-2.42304295720075,-2.31390112062365,-2.1776017002488,-2.27445863599428,-2.31872740789844,-1.93389198865464,-1.90835007572157,-1.83676264009993,-1.63467613874761,-1.82203487831617,-1.55984749384285,-1.52011393806031,-1.35750683521612,-1.46319534328469,-1.19890517285521,-1.0776378637008,-1.16462090415643,-1.01490560834741,-1.10162609877965,-0.713851022794221,-0.774118436530505,-0.728470024019604,-0.676250842371407,-0.469325858478641,-0.722496642749385,-0.479019168560129,-0.283351661130916,-0.30443361895474,0.0594818248465245,0.163694157396957,0.111606483188566,0.0533842798299055,0.28237611875151,0.397129164697598,0.504837882608857,0.355954190059634,0.691703204609282,0.568570321896917,0.678387489046158,0.581232327936365,0.864890394923424,0.576649057919975,0.797981295747849,0.995344729055535,1.16240121737888,1.07814808315605,1.29502903294991,1.45159998884027,1.29865701356974,1.5995499054738,1.53046187481066,1.95405946527882,1.65755923290657,1.91513204968635,1.95928076741899,2.10302906382456,2.03811750275378,2.53305060475406,2.4847852437618,2.39116452920961,2.64331161229484,2.59044876235396,2.54407132956856,3.00906476642273,2.46771135283692,2.98640436731086,3.05125786193652,3.05338784830168,2.95345425635735,2.89717289958557,-2.91260190809925,-3.03446444246394,-2.75619514352241,-2.72450969867554,-2.55115218618708,-2.47566160870197,-2.57446054869912,-2.56073081823167,-2.32822820536196,-2.14935098603566,-2.14888555519666,-2.00394771788266,-2.00880305374187,-1.92389983855944,-1.6183171343791,-1.63202602504736,-1.74736919176664,-1.37646529748848,-1.41839543123224,-1.70934707900536,-1.69802753068185,-1.26272014817169,-1.1323935085439,-1.13440099948597,-1.09265521403361,-0.922768467791237,-0.790265679825258,-0.771223261410086,-0.657593789529852,-0.626134848435044,-0.565896152554935,-0.568275226866366,-0.376361855277435,-0.441265294037216,-0.411879114117743,0.10689918303274,-0.214894096394262,-0.119157294092102,-0.0504126736260711,0.313135900155415,0.0610256313404233,0.440028659521906,0.591447825076584,0.494792732153001,0.437435806269557,0.776835467943331,0.672255448818837,0.656617383972008,0.832050658163125,0.877324931020658,0.75490105976534,1.05651102295716,0.932633946681171,1.27807556105124,1.14470562742768,1.59635276010368,1.1617298864805,1.58549732330427,1.7676343206673,1.94940225064414,1.51548841551365,1.71693531627206,2.16701934480302,2.09771197313444,2.40766632651341,2.23387182827846,2.29450030063307,2.71913215057954,2.63390204687858,2.41855311319513,2.13791293188416,2.70767927759632,3.04494921671527,3.03176250492014,-3.08898044146373,3.03494240518956,3.01014407271391,2.9748713710466,-2.9951220539202,-2.76411249453928,-2.85851355497994,-2.91849693264913,-2.54677575489564,-2.61188435986874,-2.67758197508468,-2.41649519096852,-2.47462431741983,-2.29460589335599,-2.05825321900169,-2.10361137757926,-2.09701491182532,-1.88859991269108,-1.81533563750568,-1.85926027652934,-1.54816175331616,-1.41176810700653,-1.47630093006559,-1.52979735791698,-1.12410740584455,-1.4679094266244,-1.41455005430409,-0.984303507031997,-1.06498667532568,-1.13160174238663,-0.892872868448028,-0.63936745909916,-0.70400188183798,-0.676866247927113,-0.642433067784265,-0.658060384822112,-0.572820676360761,-0.386116162654319,0.128828375110013,-0.331666988523222,-0.014652772225252,0.0547902180591416,0.394665848000559,0.114574742019676,0.30373827044892,0.641732657701239,0.587159903645562,0.199245682860573,0.561152672925295,0.776313967421379,0.612557368059263,0.870308193339986,0.971077013107545,1.04770027519197,1.26448275724877,1.0802166308687,1.32554548445805,1.39357144545657,1.86013120519805,1.78246379580182,1.55610410290116,1.96583690360163,1.76487537147331,2.1460636155139,2.31237738205687,2.21803460435302,2.44092821606322,2.42561224747388,2.50700815680294,2.51108422908346,2.75929241972857,2.84819569478674,2.89488214885231,2.79973799468188,2.90646034283965,-3.0389382336868,-2.99246554388349,-3.01006853243182,-2.9989753799115,-2.66985296861744,-2.64707988255381,-2.44356354628811,-2.8756751867175,-2.67459182296744,-2.51132219578958,-2.26625946901276,-2.28764016690176,-1.95720490460273,-2.10336519729477,-1.90922850195281,-2.0014396304286,-1.76492505763668,-1.67104745528455,-1.67139877612931,-1.44912013217339,-1.57791589864245,-1.47946793873342,-1.23366067696767,-1.13649449912751,-1.11895704969629,-1.17578633751518,-1.15389640172144,-0.948069168990466,-0.860962621713812,-0.694032076611373,-1.00135301785695,-0.366694654241273,-0.681103295422611,-0.289709384476021,-0.486461366196971,0.219771814969937,-0.077143533702072,-0.0933887206123364,-0.0800751225787882,-0.0430651695217689,0.251567389390039,0.659798885680564,0.407440915905748,0.583382861363104,0.844858883218385,0.58304791394401,0.965209496336988,0.927138760821832,1.04267967286077,1.1960616358932,0.905957084833509,1.20017336075205,1.39516169914138,1.49794209354393,1.67938010529594,1.59785651718338,1.92324461754472,2.01106174389179,1.99023299042663,2.04603877569188,2.24640022224371,2.42673713088426,2.2839013015754,2.67325205149533,2.49961275548733,2.52417618046927,2.86633352322146,3.04881028391306,2.83940484025317,-3.02576302129538,3.12850679626258,-3.099567379118,-2.76312068074874,-2.69008672859563,-2.97789042104653,-2.76989266275229,-2.85360288597508,-2.29185127251372,-2.4814960100048,-2.53759295233228,-2.06574693311398,-2.12838881330669,-2.35629883063045,-2.03198324122003,-1.89711466198738,-1.71085513461569,-1.50757745008558,-1.94208398903057,-1.65157050531097,-1.81517942356635,-1.2344515162469,-1.37418239248286,-1.36703618749303,-1.09797681410957,-0.961361032556526,-0.959994493810379,-1.07087007731079,-0.980991801300911,-0.979794762915547,-0.441385612857155,-0.715291570140111,-0.58484219324732,-0.407604345457658,-0.360607498412045,-0.0689022444117186,0.0617030877369217,-0.02825214196981,-0.0818742653378962,0.0665407691554577,0.0464251369856668,0.0407163014566606,0.236823678857482,0.483440682094758,0.534643106294345,0.560202210192051,0.655005908958712,0.668292288304661,0.601300621082862,0.832404050218839,1.02394987034141,1.31268862937077,1.05994487029594,0.976351070748022,1.31502507921524,1.42367799118212,1.32950998083407,1.44055445379418,1.5779551057663,1.81678081703988,1.88767796772097,1.74185732010688,1.91035129203675,2.25509496213299,2.00537107761201,2.27999216712126,2.48125091338572,2.34969277559929,2.681007524794,2.4519816267321,2.38032832754227,2.805764004252,2.74159929508859,2.89201876619371,-3.00142520754619,-3.06560737472072,-3.13129453683743,-3.02719825960238,-2.78606990877145,-2.6743147699782,-2.91874016916536,-2.88850369280215,-2.74400839719957,-2.70937775014259,-2.3195402469861,-2.34642589006703,-2.23505258219177,-2.14424816458404,-2.32245559438459,-2.03578484860532,-1.61653353303874,-1.87975228029866,-1.9696582534102,-1.90405287438181,-1.7070372932073,-1.75637825591931,-1.37634968664905,-0.980043975423557,-1.22779201398507,-1.43892673115376,-1.17894796231823,-1.2068431725554,-0.951134141768373,-0.935073383405589,-0.999173467437346,-0.790881700272267,-0.59227900141128,-0.773532739749145,-0.312520617481654,-0.536909645756674,-0.499610923094368,-0.0383989426038926,-0.220384416965176,-0.256289130274071,-0.0738638581591306,0.112132857328332,-0.0963595190423607,0.364483639183765,0.35239793469705,0.351433475438816,0.274698885102955,0.151521941917762,0.847987210687348,0.557194041985595,0.832849977325308,0.615343431395777,0.830836267081415,1.18078378165376,1.0849553539444,0.906892799369386,1.36375681946274,1.35062412771832,1.60521946280995,1.3553269149718,1.82828593456717,1.70741140367767,1.56545067526956,1.85986277383944,2.24434321584345,2.37349349505926,2.16125288974174,2.22488682084906,2.20595087012551,2.13955991125073,2.23138818405805,2.7010615694852,2.76900096086089,2.61822067712016,2.76560987570583,2.78970604029546,-3.08384179462444,2.98251758411324,3.12593324978248,-2.86740882025026,-3.09269928627591,-2.93608914073787,-2.80993068932785,-2.76327439145911,-2.93923438558288,-2.47912658390969,-2.67819522028372,-2.45483519426301,-2.47352133624727,-2.21829609546544,-2.29558966026677,-2.30083340400002,-2.02876127007206,-2.11358768586926,-2.09553217246719,-1.91265818869437,-1.69548635279187,-1.95027042230998,-1.53128254428602,-1.23219589360185,-1.44978049650308,-1.31307780491733,-1.49300641812633,-1.34458012822587,-1.35123353563593,-1.02412763786094,-1.06119036595917,-1.01434897305533,-0.947206710223606,-0.593964144822026,-0.65337761791424,-0.655257944020614,-0.547268494744566,-0.562775864719337,-0.346470377275006,-0.391742782477772,-0.251466717635291,-0.0205720616424918,-0.0377037831481053,-0.17283616451441,-0.0537276124553278,0.14470409591827,0.262428419740685,0.0458215879402369,0.727680482865123,0.575973993887094,0.349065872631696,0.890395288952993,0.625902145987963,0.798096396014058,0.879195679025747,1.08910676844056,1.08293792342677,1.28891294988452,1.01068681638717,1.23383474518699,1.31677403068056,1.66685856981674,1.63961278481532,1.62858973168509,1.54959556371565,1.68998204392503,1.78270719592495,2.03838653972732,2.24369804053812,2.01496792481333,1.98160064268953,2.37702168103389,2.29755696103419,2.66596558167864,2.05275088101637,2.38780968147871,2.63357173044282,2.73451283529913,2.89546244015007,2.91226425743095,3.10708721796468,2.92122259383862,-3.11470965620903,3.07263618652547,3.05388135371818,3.12213589491567,-2.57428098474227,-2.92216600341974,-2.93332106691828,-2.77384311136551,-2.40716020967789,-2.52094138078581,-2.25668756886049,-2.16393284575909,-2.30064755552567,-1.87854932947053,-2.23441480956626,-2.03792413942797,-1.96577169942381,-1.90333685902542,-1.93162646626901,-1.56898500737057,-1.62038088381595,-1.46917899888691,-1.67761487780133,-1.3930703715585,-1.33605188760186,-1.26085740632917,-1.26471574302248,-0.917150410647539,-0.796211053926614,-0.853187309072832,-0.985026645854676,-0.773280345929658,-0.72144792686178,-0.542149897064201,-0.312132795452842,-0.408398933741859,-0.298790737176093,-0.161162918344575,-0.0776348655323766,-0.479104338552057,-0.336934157241681,0.078541791976972,0.0830697410382917,0.111003079270132,0.651288513200844,0.239336173784812,0.585001754474204,0.40372639459918,0.752688306761433,0.646492688089265,0.650978412966607,0.490049874789624,1.20082483969801,1.17505630070299,0.86441273339904,1.18807944303914,1.41313267430377,1.34567534977825,1.72946458311573,1.65805082933094,1.77523994996879,1.80843942782114,1.5328702691782,1.9154672875547,1.97556684925371,2.06785273671561,2.18116522249018,2.11319879720216,2.24426779565005,2.37244357843378,2.4604573309853,2.43880764539847,2.7053211098279,2.61956568751508,3.02492263978043,2.84426959301071,3.02057291738568,2.99168101579997,-2.84580400877955,-3.11855072776433,-2.92045996044046,-2.84573009735068,3.10119979334538,-2.86678995376236,-2.69329943671377,-2.67926425767949,-2.48454624379717,-2.46642343109245,-2.10144402701289,-1.99418104644247,-2.10017774474872,-2.36022678342828,-1.9557889538812,-1.92022312373943,-2.17391841001135,-1.94007152399722,-2.00138450074132,-1.85743572646918,-1.51249029698624,-1.60501225613495,-1.19971961081964,-0.979968196134176,-1.60163654122173,-1.16350381168319,-1.39318035267273,-0.610221011938608,-0.938599373442794,-0.862261499454045,-0.631384013177583,-0.995370705603942,-0.547378941996146,-0.411277539809961,-0.673128629493813,-0.54693345493663,-0.211617056927554,-0.270060042591377,-0.0600236367648488,0.179988326477049,0.104694456387425,-0.0424867839333014,0.289843788766615,0.167339484933497,0.0226257493449584,0.434467011780183,0.494717838147726,0.439290263410915,0.524586923475146,0.734243596353904,0.791686989753122,0.912793286507143,1.04455438511791,0.817367832047904,1.15247066532163,1.13981398885084,1.27332996377021,1.46004923138035,1.56906822301954,1.59807412476841,1.44870004550783,1.58101554806485,1.79889842950062,2.13037211300785,1.90576752038214,2.15068052054504,2.26613758835685,2.43740691112702,2.24938437244923,2.53892215542218,2.706291813852,2.72658176381399,3.05858694404541,2.83973025949345,2.90709061525166,2.97514636418493,3.04204582492745,3.10526120553803,-2.83158595343498,-2.7164197104913,-2.91745807841846,-2.82405099785425,-2.79988119168172,-2.85220323196823,-2.80480338515185,-2.20759015705179,-2.55259043739391,-2.58716763103721,-2.0935676979388,-2.12690344159662,-2.13489441890615,-1.87438674787284,-1.79308506684655,-1.75563433021085,-1.74724519958263,-1.11303337008026,-1.57246352402189,-1.28795859872173,-1.39670904585347,-1.28325055530777,-1.3115384030283,-1.55521161230646,-0.8647003183009,-1.0145284050442,-0.977094149025699,-0.99361562476022,-0.828564818281019,-0.856486748914303,-0.355851185890084,-0.611751373977039,-0.453123645363529,-0.601614941390632,-0.25023458133948,-0.267236853489545,-0.197930927287412,0.228268301468295,-0.10101154262092,0.300167489339718,0.335241980106805,0.222208742573462,0.24526185508535,0.71207270206718,0.711989203632247,0.838887570278122,0.747896084665858,0.811465971153955,1.12118103354247,1.00749485771437,1.34073497742454,1.42230079434005,1.45540833674985,1.44261327653978,1.81299251528531,1.6446073098224,1.7020225983365,1.81058138205468,2.05888881582816,2.22007725221238,2.34379566097278,2.09714663108044,2.57493811913729,2.88197100560241,2.51208914409424
